Wavelength	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	B24	B25	B26	B27	B28	B29	B30	B31	B32	B33	B34	B35	B36
1438	0	0	0	0	8.59E-05	8.48E-05	1.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	4.02E-07	1.68E-06	3.30E-07	3.73E-07	3.69E-07	5.39E-07	0.008066995	3.16E-06	3.45E-06	3.32E-05	0.000176116	0.000225778	0.000222939	0.000574685	0.000638006	0.001580367	0.001182229
1439	0	0	0	0	8.95E-05	8.94E-05	1.06E-05	0	0	0	0	0	0	0	0	0	0	0	0	4.05E-07	1.71E-06	3.27E-07	3.72E-07	3.70E-07	5.42E-07	0.007742961	3.13E-06	3.47E-06	3.16E-05	0.000168531	0.000232094	0.000231992	0.000548608	0.000651047	0.001557333	0.001252413
1440	0	0	0	0	9.31E-05	9.40E-05	1.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	4.08E-07	1.73E-06	3.25E-07	3.72E-07	3.70E-07	5.45E-07	0.007418926	3.10E-06	3.50E-06	3.00E-05	0.000160946	0.00023841	0.000241045	0.000522532	0.000664088	0.001534298	0.001322596
1441	0	0	0	0	9.67E-05	9.86E-05	9.76E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.11E-07	1.76E-06	3.22E-07	3.71E-07	3.71E-07	5.48E-07	0.007094891	3.16E-06	3.52E-06	2.85E-05	0.00015336	0.000244726	0.000250098	0.000496455	0.000677129	0.001511264	0.00139278
1442	0	0	0	0	0.000100313	0.000103254	9.35E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.14E-07	1.78E-06	3.20E-07	3.71E-07	3.72E-07	5.52E-07	0.006770856	3.22E-06	3.53E-06	2.69E-05	0.000145775	0.000251043	0.00025915	0.000470379	0.00069017	0.001488229	0.001462963
1443	0	0	0	0	0.000103909	0.000107862	8.94E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.18E-07	1.81E-06	3.17E-07	3.70E-07	3.73E-07	5.55E-07	0.006446822	3.29E-06	3.55E-06	2.54E-05	0.00013819	0.000257359	0.000268203	0.000444302	0.000703211	0.001465195	0.001533147
1444	0	0	0	0	0.000107505	0.000112471	8.54E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.21E-07	1.83E-06	3.15E-07	3.70E-07	3.74E-07	5.58E-07	0.006122787	3.35E-06	3.57E-06	2.38E-05	0.000130605	0.000263675	0.000277256	0.000418226	0.000716252	0.00144216	0.00160333
1445	0	0	0	0	0.000111101	0.00011708	8.13E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.24E-07	1.86E-06	3.12E-07	3.70E-07	3.75E-07	5.61E-07	0.005798752	3.41E-06	3.59E-06	2.39E-05	0.000125995	0.000259715	0.000272201	0.000425397	0.000693781	0.001510684	0.001549673
1446	0	0	0	0	0.000114697	0.000121689	7.72E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.27E-07	1.88E-06	3.10E-07	3.69E-07	3.76E-07	5.65E-07	0.005474717	3.47E-06	3.60E-06	2.39E-05	0.000121385	0.000255755	0.000267147	0.000432568	0.000671311	0.001579207	0.001496017
1447	0	0	0	0	0.000118293	0.000126298	7.32E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.30E-07	1.91E-06	3.07E-07	3.69E-07	3.77E-07	5.68E-07	0.005150683	3.53E-06	3.62E-06	2.40E-05	0.000116774	0.000251795	0.000262092	0.000439739	0.00064884	0.001647731	0.00144236
1448	0	0	0	0	0.000121889	0.000130906	6.91E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.34E-07	1.94E-06	3.04E-07	3.68E-07	3.77E-07	5.71E-07	0.004826648	3.60E-06	3.64E-06	2.40E-05	0.000112164	0.000247834	0.000257037	0.00044691	0.000626369	0.001716255	0.001388703
1449	0	0	0	0	0.000125485	0.000135515	6.50E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.37E-07	1.96E-06	3.02E-07	3.68E-07	3.78E-07	5.74E-07	0.004502613	3.66E-06	3.66E-06	2.41E-05	0.000107554	0.000243874	0.000251983	0.000454081	0.000603899	0.001784778	0.001335047
1450	0	0	0	0	0.000129081	0.000140124	6.10E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.40E-07	1.99E-06	2.99E-07	3.67E-07	3.79E-07	5.78E-07	0.004178578	3.72E-06	3.67E-06	2.42E-05	0.000102944	0.000239914	0.000246928	0.000461252	0.000581428	0.001853302	0.00128139
1451	0	0	0	0	0.000132677	0.000144733	5.69E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.43E-07	2.01E-06	2.97E-07	3.67E-07	3.80E-07	5.81E-07	0.003854544	3.78E-06	3.69E-06	2.42E-05	9.83E-05	0.000235954	0.000241873	0.000468423	0.000558957	0.001921826	0.001227733
1452	0	0	0	0	0.000136273	0.000149342	5.28E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.46E-07	2.04E-06	2.94E-07	3.67E-07	3.81E-07	5.84E-07	0.003530509	3.84E-06	3.71E-06	2.43E-05	9.37E-05	0.000231994	0.000236819	0.000475594	0.000536487	0.001990349	0.001174077
1453	0	0	0	0	0.000139869	0.00015395	4.88E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.50E-07	2.06E-06	2.92E-07	3.66E-07	3.82E-07	5.87E-07	0.003206474	3.91E-06	3.72E-06	2.43E-05	8.91E-05	0.000228034	0.000231764	0.000482765	0.000514016	0.002058873	0.00112042
1454	0	0	0	0	0.000143465	0.000158559	4.47E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.53E-07	2.09E-06	2.89E-07	3.66E-07	3.83E-07	5.91E-07	0.002882439	3.97E-06	3.74E-06	2.44E-05	8.45E-05	0.000224074	0.00022671	0.000489937	0.000491546	0.002127397	0.001066763
1455	0	0	0	0	0.000147061	0.000163168	4.06E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.56E-07	2.11E-06	2.87E-07	3.65E-07	3.84E-07	5.94E-07	0.002558405	4.03E-06	3.76E-06	2.45E-05	7.99E-05	0.000220113	0.000221655	0.000497108	0.000469075	0.002195921	0.001013106
1456	0	0	0	0	0.000150657	0.000167777	3.66E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.59E-07	2.14E-06	2.84E-07	3.65E-07	3.84E-07	5.97E-07	0.00223437	4.09E-06	3.78E-06	2.45E-05	7.53E-05	0.000216153	0.0002166	0.000504279	0.000446604	0.002264444	0.00095945
1457	0	0	0	0	0.000154253	0.000172386	3.25E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.62E-07	2.16E-06	2.82E-07	3.64E-07	3.85E-07	6.00E-07	0.001910335	4.15E-06	3.79E-06	2.46E-05	7.07E-05	0.000212193	0.000211546	0.00051145	0.000424134	0.002332968	0.000905793
1458	0	0	0	0	0.000157849	0.000176994	2.84E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.66E-07	2.19E-06	2.79E-07	3.64E-07	3.86E-07	6.04E-07	0.0015863	4.22E-06	3.81E-06	2.46E-05	6.61E-05	0.000208233	0.000206491	0.000518621	0.000401663	0.002401492	0.000852136
1459	0	0	0	0	0.000161445	0.000181603	2.44E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.69E-07	2.21E-06	2.77E-07	3.63E-07	3.87E-07	6.07E-07	0.001262266	4.28E-06	3.83E-06	2.47E-05	6.15E-05	0.000204273	0.000201436	0.000525792	0.000379192	0.002470015	0.00079848
1460	0	0	0	0	0.000165041	0.000186212	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.72E-07	2.24E-06	2.74E-07	3.63E-07	3.88E-07	6.10E-07	0.000938231	4.34E-06	3.85E-06	2.48E-05	5.68E-05	0.000200313	0.000196382	0.000532963	0.000356722	0.002538539	0.000744823
1461	0	0	0	0	0.000163375	0.00019413	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.84E-07	2.21E-06	2.73E-07	3.65E-07	3.92E-07	6.08E-07	0.00092178	4.40E-06	3.86E-06	2.48E-05	5.22E-05	0.000196352	0.000191327	0.000540134	0.000334251	0.002607063	0.000691166
1462	0	0	0	0	0.000161709	0.000202049	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.96E-07	2.18E-06	2.72E-07	3.66E-07	3.95E-07	6.07E-07	0.000905329	4.46E-06	3.88E-06	2.49E-05	4.76E-05	0.000192392	0.000186272	0.000547305	0.00031178	0.002675586	0.00063751
1463	0	0	0	0	0.000160043	0.000209967	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	5.07E-07	2.16E-06	2.71E-07	3.68E-07	3.99E-07	6.05E-07	0.000888878	4.53E-06	3.90E-06	2.49E-05	4.30E-05	0.000188432	0.000181218	0.000554476	0.00028931	0.00274411	0.000583853
1464	0	0	0	0	0.000158377	0.000217885	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	5.19E-07	2.13E-06	2.70E-07	3.69E-07	4.03E-07	6.04E-07	0.000872428	4.59E-06	3.91E-06	2.50E-05	3.84E-05	0.000184472	0.000176163	0.000561647	0.000266839	0.002697541	0.000576946
1465	0	0	0	0	0.000156711	0.000225804	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	5.31E-07	2.10E-06	2.70E-07	3.71E-07	4.07E-07	6.02E-07	0.000855977	4.65E-06	3.93E-06	2.80E-05	5.09E-05	0.000184221	0.000188024	0.000542641	0.000269648	0.002650971	0.000570038
1466	0	0	0	0	0.000155045	0.000233722	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	5.43E-07	2.07E-06	2.69E-07	3.72E-07	4.10E-07	6.00E-07	0.000839526	4.71E-06	3.95E-06	3.11E-05	6.34E-05	0.000183971	0.000199885	0.000523636	0.000272457	0.002604402	0.000563131
1467	0	0	0	0	0.000153379	0.00024164	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	5.55E-07	2.05E-06	2.68E-07	3.74E-07	4.14E-07	5.99E-07	0.000823075	4.77E-06	3.97E-06	3.41E-05	7.59E-05	0.00018372	0.000211746	0.00050463	0.000275266	0.002557832	0.000556223
1468	0	0	0	0	0.000151713	0.000249559	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	5.66E-07	2.02E-06	2.67E-07	3.75E-07	4.18E-07	5.97E-07	0.000806624	4.84E-06	3.98E-06	3.71E-05	8.84E-05	0.000183469	0.000223607	0.000485624	0.000278074	0.002511263	0.000549316
1469	0	0	0	0	0.000150047	0.000257477	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	5.78E-07	1.99E-06	2.66E-07	3.77E-07	4.21E-07	5.95E-07	0.000790173	4.90E-06	4.00E-06	4.02E-05	0.000100884	0.000183219	0.000235468	0.000466618	0.000280883	0.002464693	0.000542409
1470	0	0	0	0	0.000148381	0.000265396	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	5.90E-07	1.96E-06	2.65E-07	3.78E-07	4.25E-07	5.94E-07	0.000773722	4.96E-06	4.02E-06	4.32E-05	0.000113381	0.000182968	0.000247329	0.000447613	0.000283692	0.002418124	0.000535501
1471	0	0	0	0	0.000146715	0.000273314	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	6.02E-07	1.93E-06	2.64E-07	3.80E-07	4.29E-07	5.92E-07	0.000757271	5.02E-06	4.03E-06	4.62E-05	0.000125878	0.000182717	0.00025919	0.000428607	0.000286501	0.002371554	0.000528594
1472	0	0	0	0	0.000145049	0.000281232	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	6.14E-07	1.91E-06	2.63E-07	3.81E-07	4.32E-07	5.91E-07	0.000740821	5.08E-06	4.05E-06	4.92E-05	0.000138374	0.000182467	0.000271051	0.000409601	0.00028931	0.002324985	0.000521686
1473	0	0	0	0	0.000143383	0.000289151	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	6.25E-07	1.88E-06	2.62E-07	3.83E-07	4.36E-07	5.89E-07	0.00072437	5.15E-06	4.07E-06	5.23E-05	0.000150871	0.000182216	0.000282912	0.000390595	0.000292119	0.002278415	0.000514779
1474	0	0	0	0	0.000141717	0.000297069	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	6.37E-07	1.85E-06	2.61E-07	3.84E-07	4.40E-07	5.87E-07	0.000707919	5.21E-06	4.09E-06	5.53E-05	0.000163368	0.000181966	0.000294773	0.00037159	0.000294928	0.002231846	0.000507872
1475	0	0	0	0	0.000140051	0.000304987	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	6.49E-07	1.82E-06	2.61E-07	3.86E-07	4.44E-07	5.86E-07	0.000691468	5.27E-06	4.10E-06	5.83E-05	0.000175865	0.000181715	0.000306633	0.000352584	0.000297736	0.002185276	0.000500964
1476	0	0	0	0	0.000138385	0.000312906	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	6.61E-07	1.80E-06	2.60E-07	3.87E-07	4.47E-07	5.84E-07	0.000675017	5.33E-06	4.12E-06	6.14E-05	0.000188362	0.000181464	0.000318494	0.000333578	0.000300545	0.002138707	0.000494057
1477	0	0	0	0	0.000136719	0.000320824	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	6.73E-07	1.77E-06	2.59E-07	3.89E-07	4.51E-07	5.82E-07	0.000658566	5.39E-06	4.14E-06	6.44E-05	0.000200858	0.000181214	0.000330355	0.000314572	0.000303354	0.002092137	0.000487149
1478	0	0	0	0	0.000135053	0.000328742	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	6.84E-07	1.74E-06	2.58E-07	3.90E-07	4.55E-07	5.81E-07	0.000642115	5.46E-06	4.16E-06	6.74E-05	0.000213355	0.000180963	0.000342216	0.000295567	0.000306163	0.002045568	0.000480242
1479	0	0	0	0	0.000133387	0.000336661	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	6.96E-07	1.71E-06	2.57E-07	3.92E-07	4.58E-07	5.79E-07	0.000625664	5.52E-06	4.17E-06	7.05E-05	0.000225852	0.000180712	0.000354077	0.000276561	0.000308972	0.001998998	0.000473335
1480	0	0	0	0	0.000131721	0.000344579	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	7.08E-07	1.69E-06	2.56E-07	3.94E-07	4.62E-07	5.78E-07	0.000609214	5.58E-06	4.19E-06	7.35E-05	0.000238349	0.000180462	0.000365938	0.000257555	0.000311781	0.001952429	0.000466427
1481	0	0	0	0	0.000130054	0.000352497	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	7.20E-07	1.66E-06	2.55E-07	3.95E-07	4.66E-07	5.76E-07	0.000592763	5.53E-06	4.19E-06	7.65E-05	0.000250846	0.000180211	0.000377799	0.000238549	0.000314589	0.001905859	0.00045952
1482	0	0	0	0	0.000128388	0.000360416	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	7.32E-07	1.63E-06	2.54E-07	3.97E-07	4.69E-07	5.74E-07	0.000576312	5.48E-06	4.19E-06	7.95E-05	0.000263342	0.00017996	0.00038966	0.000219544	0.000317398	0.00185929	0.000452612
1483	0	0	0	0	0.000126722	0.000368334	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	7.43E-07	1.60E-06	2.53E-07	3.98E-07	4.73E-07	5.73E-07	0.000559861	5.43E-06	4.19E-06	8.26E-05	0.000275839	0.00017971	0.000401521	0.000200538	0.000320207	0.00181272	0.000445705
1484	0	0	0	0	0.000125056	0.000376252	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	7.55E-07	1.57E-06	2.52E-07	4.00E-07	4.77E-07	5.71E-07	0.00054341	5.38E-06	4.18E-06	8.56E-05	0.000288336	0.000179459	0.000413382	0.000181532	0.000323016	0.001783677	0.0004632
1485	0	0	0	0	0.00012339	0.000384171	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	7.67E-07	1.55E-06	2.52E-07	4.01E-07	4.81E-07	5.69E-07	0.000526959	5.32E-06	4.18E-06	8.39E-05	0.000280198	0.00018382	0.000405275	0.000194219	0.000334452	0.001754633	0.000480696
1486	0	0	0	0	0.000121724	0.000392089	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	7.79E-07	1.52E-06	2.51E-07	4.03E-07	4.84E-07	5.68E-07	0.000510508	5.27E-06	4.18E-06	8.23E-05	0.000272061	0.000188181	0.000397167	0.000206906	0.000345888	0.00172559	0.000498191
1487	0	0	0	0	0.000120058	0.000400007	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	7.91E-07	1.49E-06	2.50E-07	4.04E-07	4.88E-07	5.66E-07	0.000494057	5.22E-06	4.18E-06	8.06E-05	0.000263923	0.000192542	0.00038906	0.000219594	0.000357324	0.001696546	0.000515687
1488	0	0	0	0	0.000118392	0.000407926	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	8.02E-07	1.46E-06	2.49E-07	4.06E-07	4.92E-07	5.65E-07	0.000477607	5.17E-06	4.18E-06	7.89E-05	0.000255785	0.000196904	0.000380952	0.000232281	0.00036876	0.001667503	0.000533182
1489	0	0	0	0	0.000116726	0.000415844	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	8.14E-07	1.44E-06	2.48E-07	4.07E-07	4.95E-07	5.63E-07	0.000461156	5.12E-06	4.18E-06	7.73E-05	0.000247648	0.000201265	0.000372845	0.000244968	0.000380196	0.001638459	0.000550678
1490	0	0	0	0	0.00011506	0.000423763	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	8.26E-07	1.41E-06	2.47E-07	4.09E-07	4.99E-07	5.61E-07	0.000444705	5.07E-06	4.18E-06	7.56E-05	0.00023951	0.000205626	0.000364737	0.000257655	0.000391632	0.001609416	0.000568173
1491	0	0	0	0	0.000113394	0.000431681	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	8.38E-07	1.38E-06	2.46E-07	4.10E-07	5.03E-07	5.60E-07	0.000428254	5.02E-06	4.18E-06	7.39E-05	0.000231372	0.000209987	0.00035663	0.000270342	0.000403068	0.001580372	0.000585669
1492	0	0	0	0	0.000111728	0.000439599	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	8.50E-07	1.35E-06	2.45E-07	4.12E-07	5.06E-07	5.58E-07	0.000411803	4.97E-06	4.17E-06	7.22E-05	0.000223234	0.000214348	0.000348522	0.00028303	0.000414504	0.001551329	0.000603164
1493	0	0	0	0	0.000110062	0.000447518	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	8.61E-07	1.32E-06	2.44E-07	4.13E-07	5.10E-07	5.56E-07	0.000395352	4.92E-06	4.17E-06	7.06E-05	0.000215097	0.000218709	0.000340415	0.000295717	0.00042594	0.001522285	0.00062066
1494	0	0	0	0	0.000108396	0.000455436	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	8.73E-07	1.30E-06	2.43E-07	4.15E-07	5.14E-07	5.55E-07	0.000378901	4.87E-06	4.17E-06	6.89E-05	0.000206959	0.000223071	0.000332307	0.000308404	0.000437376	0.001493242	0.000638155
1495	0	0	0	0	0.00010673	0.000463354	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	8.85E-07	1.27E-06	2.43E-07	4.16E-07	5.18E-07	5.53E-07	0.00036245	4.81E-06	4.17E-06	6.72E-05	0.000198821	0.000227432	0.0003242	0.000321091	0.000448811	0.001464198	0.00065565
1496	0	0	0	0	0.000105064	0.000471273	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	8.97E-07	1.24E-06	2.42E-07	4.18E-07	5.21E-07	5.52E-07	0.000346	4.76E-06	4.17E-06	6.56E-05	0.000190684	0.000231793	0.000316092	0.000333778	0.000460247	0.001435155	0.000673146
1497	0	0	0	0	0.000103398	0.000479191	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.09E-07	1.21E-06	2.41E-07	4.19E-07	5.25E-07	5.50E-07	0.000329549	4.71E-06	4.17E-06	6.39E-05	0.000182546	0.000236154	0.000307985	0.000346466	0.000471683	0.001406111	0.000690641
1498	0	0	0	0	0.000101732	0.000487109	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.20E-07	1.19E-06	2.40E-07	4.21E-07	5.29E-07	5.48E-07	0.000313098	4.66E-06	4.17E-06	6.22E-05	0.000174408	0.000240515	0.000299877	0.000359153	0.000483119	0.001377068	0.000708137
1499	0	0	0	0	0.000100066	0.000495028	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.32E-07	1.16E-06	2.39E-07	4.22E-07	5.32E-07	5.47E-07	0.000296647	4.61E-06	4.17E-06	6.06E-05	0.000166271	0.000244876	0.00029177	0.00037184	0.000494555	0.001348024	0.000725632
1500	0	0	0	0	9.84E-05	0.000502946	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.44E-07	1.13E-06	2.38E-07	4.24E-07	5.36E-07	5.45E-07	0.000280196	4.56E-06	4.16E-06	5.89E-05	0.000158133	0.000249237	0.000283662	0.000384527	0.000505991	0.001318981	0.000743128
1501	0	0	0	0	9.86E-05	0.000511146	2.00E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.50E-07	1.13E-06	2.41E-07	4.20E-07	5.32E-07	5.50E-07	0.000274649	4.51E-06	4.16E-06	5.72E-05	0.000149995	0.000253599	0.000275555	0.000397214	0.000517427	0.001289937	0.000760623
1502	0	0	0	0	9.89E-05	0.000519346	1.98E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.56E-07	1.13E-06	2.44E-07	4.15E-07	5.28E-07	5.55E-07	0.000269101	4.46E-06	4.16E-06	5.55E-05	0.000141857	0.00025796	0.000267447	0.000409902	0.000528863	0.001260894	0.000778119
1503	0	0	0	0	9.91E-05	0.000527546	1.95E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.61E-07	1.13E-06	2.47E-07	4.11E-07	5.25E-07	5.59E-07	0.000263554	4.41E-06	4.16E-06	5.39E-05	0.00013372	0.000262321	0.00025934	0.000422589	0.000540299	0.00123185	0.000795614
1504	0	0	0	0	9.93E-05	0.000535747	1.93E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.67E-07	1.13E-06	2.50E-07	4.07E-07	5.21E-07	5.64E-07	0.000258006	4.36E-06	4.16E-06	5.22E-05	0.000125582	0.000266682	0.000251232	0.000435276	0.000551735	0.001251403	0.000825433
1505	0	0	0	0	9.95E-05	0.000543947	1.90E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.73E-07	1.13E-06	2.53E-07	4.02E-07	5.17E-07	5.69E-07	0.000252459	4.30E-06	4.16E-06	5.07E-05	0.000122828	0.000258712	0.000250181	0.000420984	0.000533528	0.001270956	0.000855253
1506	0	0	0	0	9.98E-05	0.000552147	1.88E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.79E-07	1.13E-06	2.56E-07	3.98E-07	5.13E-07	5.74E-07	0.000246912	4.25E-06	4.16E-06	4.92E-05	0.000120074	0.000250741	0.00024913	0.000406692	0.000515321	0.001290509	0.000885072
1507	0	0	0	0	1.00E-04	0.000560347	1.85E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.85E-07	1.13E-06	2.59E-07	3.94E-07	5.09E-07	5.79E-07	0.000241364	4.20E-06	4.16E-06	4.77E-05	0.00011732	0.000242771	0.000248079	0.0003924	0.000497113	0.001310061	0.000914891
1508	0	0	0	0	0.000100211	0.000568547	1.83E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.90E-07	1.13E-06	2.62E-07	3.89E-07	5.06E-07	5.83E-07	0.000235817	4.15E-06	4.15E-06	4.62E-05	0.000114566	0.0002348	0.000247028	0.000378108	0.000478906	0.001329614	0.000944711
1509	0	0	0	0	0.000100438	0.000576747	1.80E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.96E-07	1.13E-06	2.65E-07	3.85E-07	5.02E-07	5.88E-07	0.000230269	4.10E-06	4.15E-06	4.47E-05	0.000111812	0.00022683	0.000245977	0.000363817	0.000460699	0.001349167	0.00097453
1510	0	0	0	0	0.000100664	0.000584947	1.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.00E-06	1.13E-06	2.69E-07	3.81E-07	4.98E-07	5.93E-07	0.000224722	4.05E-06	4.15E-06	4.32E-05	0.000109057	0.00021886	0.000244926	0.000349525	0.000442492	0.00136872	0.001004349
1511	0	0	0	0	0.00010089	0.000593147	1.75E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.01E-06	1.13E-06	2.72E-07	3.76E-07	4.94E-07	5.98E-07	0.000219175	4.00E-06	4.15E-06	4.17E-05	0.000106303	0.000210889	0.000243875	0.000335233	0.000424284	0.001388273	0.001034169
1512	0	0	0	0	0.000101117	0.000601348	1.73E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.01E-06	1.13E-06	2.75E-07	3.72E-07	4.90E-07	6.03E-07	0.000213627	3.95E-06	4.15E-06	4.02E-05	0.000103549	0.000202919	0.000242824	0.000320941	0.000406077	0.001407826	0.001063988
1513	0	0	0	0	0.000101343	0.000609548	1.70E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.02E-06	1.13E-06	2.78E-07	3.68E-07	4.87E-07	6.07E-07	0.00020808	3.90E-06	4.15E-06	3.87E-05	0.000100795	0.000194948	0.000241773	0.000306649	0.00038787	0.001427379	0.001093807
1514	0	0	0	0	0.00010157	0.000617748	1.68E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.03E-06	1.13E-06	2.81E-07	3.63E-07	4.83E-07	6.12E-07	0.000202532	3.85E-06	4.15E-06	3.72E-05	9.80E-05	0.000186978	0.000240723	0.000292357	0.000369663	0.001446931	0.001123627
1515	0	0	0	0	0.000101796	0.000625948	1.65E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.03E-06	1.13E-06	2.84E-07	3.59E-07	4.79E-07	6.17E-07	0.000196985	3.79E-06	4.15E-06	3.57E-05	9.53E-05	0.000179008	0.000239672	0.000278065	0.000351455	0.001466484	0.001153446
1516	0	0	0	0	0.000102022	0.000634148	1.63E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.04E-06	1.13E-06	2.87E-07	3.55E-07	4.75E-07	6.22E-07	0.000191438	3.74E-06	4.14E-06	3.42E-05	9.25E-05	0.000171037	0.000238621	0.000263773	0.000333248	0.001486037	0.001183265
1517	0	0	0	0	0.000102249	0.000642348	1.60E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.04E-06	1.13E-06	2.90E-07	3.50E-07	4.71E-07	6.27E-07	0.00018589	3.69E-06	4.14E-06	3.27E-05	8.98E-05	0.000163067	0.00023757	0.000249481	0.000315041	0.00150559	0.001213085
1518	0	0	0	0	0.000102475	0.000650548	1.58E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.05E-06	1.13E-06	2.93E-07	3.46E-07	4.68E-07	6.31E-07	0.000180343	3.64E-06	4.14E-06	3.12E-05	8.70E-05	0.000155096	0.000236519	0.000235189	0.000296834	0.001525143	0.001242904
1519	0	0	0	0	0.000102702	0.000658748	1.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.05E-06	1.13E-06	2.96E-07	3.42E-07	4.64E-07	6.36E-07	0.000174795	3.59E-06	4.14E-06	2.97E-05	8.43E-05	0.000147126	0.000235468	0.000220898	0.000278626	0.001544696	0.001272723
1520	0	0	0	0	0.000102928	0.000666949	1.53E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.06E-06	1.14E-06	2.99E-07	3.37E-07	4.60E-07	6.41E-07	0.000169248	3.61E-06	4.17E-06	2.82E-05	8.15E-05	0.000139156	0.000234417	0.000206606	0.000260419	0.001564249	0.001302543
