895	0.84900	0.46100	0.42400	0.07828
896	0.83200	0.45040	0.42420	0.07848
897	0.81500	0.43980	0.42450	0.07867
898	0.79800	0.42920	0.42470	0.07887
899	0.78100	0.41860	0.42500	0.07907
900	0.76400	0.40800	0.42520	0.07927
901	0.77580	0.41300	0.42550	0.07943
902	0.78760	0.41790	0.42580	0.07959
903	0.79940	0.42290	0.42610	0.07975
904	0.81120	0.42780	0.42640	0.07991
905	0.82300	0.43280	0.42670	0.08007
906	0.83480	0.43770	0.42700	0.08006
907	0.84660	0.44270	0.42740	0.08006
908	0.85840	0.44760	0.42770	0.08006
909	0.87020	0.45260	0.42810	0.08006
910	0.88200	0.45750	0.42840	0.08005
911	0.89380	0.46250	0.42880	0.08022
912	0.90560	0.46740	0.42910	0.08039
913	0.91740	0.47240	0.42950	0.08056
914	0.92920	0.47730	0.42980	0.08073
915	0.94100	0.48230	0.43020	0.08090
916	0.95280	0.48720	0.43060	0.08120
917	0.96460	0.49220	0.43110	0.08151
918	0.97640	0.49710	0.43150	0.08181
919	0.98820	0.50210	0.43190	0.08212
920	1.00000	0.50700	0.43240	0.08243
921	0.97710	0.49480	0.43280	0.08272
922	0.95420	0.48260	0.43330	0.08301
923	0.93130	0.47040	0.43370	0.08330
924	0.90840	0.45820	0.43420	0.08359
925	0.88550	0.44600	0.43460	0.08389
926	0.86260	0.43380	0.43510	0.08404
927	0.83970	0.42160	0.43550	0.08419
928	0.81680	0.40940	0.43590	0.08434
929	0.79390	0.39720	0.43640	0.08449
930	0.77100	0.38500	0.43680	0.08464
931	0.74810	0.37280	0.43700	0.08495
932	0.72520	0.36060	0.43730	0.08526
933	0.70230	0.34840	0.43760	0.08557
934	0.67940	0.33620	0.43780	0.08588
935	0.65650	0.32400	0.43810	0.08619
936	0.63360	0.31180	0.43840	0.08636
937	0.61070	0.29960	0.43860	0.08653
938	0.58780	0.28740	0.43890	0.08670
939	0.56490	0.27520	0.43920	0.08686
940	0.54200	0.26300	0.43940	0.08703
941	0.54120	0.26210	0.43970	0.08737
942	0.54030	0.26110	0.44000	0.08771
943	0.53950	0.26020	0.44030	0.08804
944	0.53860	0.25920	0.44060	0.08838
945	0.53780	0.25830	0.44090	0.08872
946	0.53690	0.25730	0.44120	0.08882
947	0.53610	0.25640	0.44150	0.08893
948	0.53520	0.25540	0.44180	0.08904
949	0.53440	0.25450	0.44210	0.08914
950	0.53350	0.25350	0.44240	0.08925
951	0.53270	0.25260	0.44270	0.08947
952	0.53180	0.25160	0.44300	0.08969
953	0.53100	0.25070	0.44330	0.08991
954	0.53010	0.24970	0.44360	0.09013
955	0.52930	0.24880	0.44380	0.09035
956	0.52840	0.24780	0.44390	0.09058
957	0.52760	0.24690	0.44400	0.09081
958	0.52670	0.24590	0.44410	0.09104
959	0.52590	0.24500	0.44410	0.09127
960	0.52500	0.24400	0.44420	0.09151
961	0.53620	0.24840	0.44430	0.09189
962	0.54740	0.25280	0.44440	0.09227
963	0.55860	0.25720	0.44450	0.09265
964	0.56980	0.26160	0.44460	0.09303
965	0.58100	0.26600	0.44470	0.09341
966	0.59220	0.27040	0.44500	0.09355
967	0.60340	0.27480	0.44530	0.09369
968	0.61460	0.27920	0.44560	0.09384
969	0.62580	0.28360	0.44590	0.09398
970	0.63700	0.28800	0.44620	0.09412
971	0.64820	0.29240	0.44650	0.09437
972	0.65940	0.29680	0.44680	0.09461
973	0.67060	0.30120	0.44710	0.09485
974	0.68180	0.30560	0.44740	0.09509
975	0.69300	0.31000	0.44770	0.09534
976	0.70420	0.31440	0.44790	0.09540
977	0.71540	0.31880	0.44820	0.09546
978	0.72660	0.32320	0.44850	0.09552
979	0.73780	0.32760	0.44870	0.09558
980	0.74900	0.33200	0.44900	0.09564
981	0.75640	0.33440	0.44920	0.09569
982	0.76380	0.33680	0.44950	0.09575
983	0.77120	0.33920	0.44970	0.09580
984	0.77860	0.34160	0.45000	0.09586
985	0.78600	0.34400	0.45020	0.09591
986	0.79340	0.34640	0.45060	0.09617
987	0.80080	0.34880	0.45090	0.09643
988	0.80820	0.35120	0.45130	0.09669
989	0.81560	0.35360	0.45160	0.09695
990	0.82300	0.35600	0.45200	0.09722
991	0.83040	0.35840	0.45250	0.09797
992	0.83780	0.36080	0.45300	0.09872
993	0.84520	0.36320	0.45350	0.09947
994	0.85260	0.36560	0.45400	0.10020
995	0.86000	0.36800	0.45450	0.10100
996	0.86740	0.37040	0.45490	0.10100
997	0.87480	0.37280	0.45530	0.10100
998	0.88220	0.37520	0.45570	0.10100
999	0.88960	0.37760	0.45610	0.10100
1000	0.89700	0.38000	0.45650	0.10100
1001	0.89520	0.37860	0.45680	0.10100
1002	0.89330	0.37710	0.45710	0.10110
1003	0.89150	0.37570	0.45730	0.10110
1004	0.88960	0.37420	0.45760	0.10120
1005	0.88780	0.37280	0.45790	0.10120
1006	0.88590	0.37130	0.45790	0.10150
1007	0.88410	0.36990	0.45800	0.10170
1008	0.88220	0.36840	0.45800	0.10190
1009	0.88040	0.36700	0.45800	0.10220
1010	0.87850	0.36550	0.45810	0.10240
1011	0.87670	0.36410	0.45820	0.10260
1012	0.87480	0.36260	0.45830	0.10280
1013	0.87300	0.36120	0.45840	0.10310
1014	0.87110	0.35970	0.45850	0.10330
1015	0.86930	0.35830	0.45860	0.10350
1016	0.86740	0.35680	0.45890	0.10350
1017	0.86560	0.35540	0.45910	0.10350
1018	0.86370	0.35390	0.45940	0.10350
1019	0.86190	0.35250	0.45970	0.10350
1020	0.86000	0.35100	0.45990	0.10350
1021	0.85880	0.34990	0.46020	0.10350
1022	0.85750	0.34870	0.46040	0.10350
1023	0.85630	0.34760	0.46060	0.10350
1024	0.85500	0.34640	0.46080	0.10350
1025	0.85380	0.34530	0.46110	0.10350
1026	0.85250	0.34410	0.46130	0.10420
1027	0.85130	0.34300	0.46140	0.10490
1028	0.85000	0.34180	0.46160	0.10560
1029	0.84880	0.34070	0.46180	0.10630
1030	0.84750	0.33950	0.46200	0.10700
1031	0.84630	0.33840	0.46220	0.10750
1032	0.84500	0.33720	0.46230	0.10800
1033	0.84380	0.33610	0.46250	0.10860
